epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,331.547,0.6282,0.82419,1.05697,0.72979,0.73735,0.89179,0.54462,0.96999,2.4719,1.59374,0.0007777,0.0007777,0.0007777
27,343.181,0.52982,0.7685,0.94083,0.77425,0.63636,0.73893,0.25289,1.68783,3.17601,2.51214,0.00077632,0.00077632,0.00077632
28,354.814,0.78969,1.08024,1.28086,1,0.61194,0.81736,0.38233,1.61378,2.85903,2.31665,0.000772564,0.000772564,0.000772564
29,366.413,0.62128,0.86659,1.01437,1,0.61194,0.81736,0.38233,1.61378,2.85903,2.31665,0.000766432,0.000766432,0.000766432
30,378.033,0.61053,0.82144,1.0262,1,0.7346,0.9182,0.68457,0.89528,2.17344,1.49685,0.000757924,0.000757924,0.000757924
31,389.66,0.62477,0.82262,1.06888,0.98859,0.90909,0.938,0.82188,0.5797,1.65314,1.19606,0.00074704,0.00074704,0.00074704
32,401.317,0.56912,0.79746,1.02528,0.99284,0.90909,0.938,0.79714,0.61258,1.59219,1.21372,0.00073378,0.00073378,0.00073378
33,412.935,0.57396,0.74226,0.9843,0.99284,0.90909,0.938,0.79714,0.61258,1.59219,1.21372,0.000718144,0.000718144,0.000718144
34,424.531,0.52267,0.77832,1.00912,0.99832,0.90909,0.9545,0.7794,0.67636,1.50568,1.264,0.0006932,0.0006932,0.0006932
35,436.189,0.58659,0.75694,1.00367,0.99888,0.90909,0.9875,0.82153,0.59944,1.34043,1.19442,0.0006536,0.0006536,0.0006536
36,447.863,0.54869,0.72273,1.00546,1,0.99337,0.995,0.83667,0.57285,1.18955,1.13922,0.000614,0.000614,0.000614
37,459.509,0.48696,0.75869,0.97816,1,0.99337,0.995,0.83667,0.57285,1.18955,1.13922,0.0005744,0.0005744,0.0005744
38,471.094,0.48412,0.74572,0.96793,0.84252,1,0.96479,0.75345,0.67306,1.30364,1.23453,0.0005348,0.0005348,0.0005348
39,482.672,0.44119,0.67269,0.9332,0.84577,0.99727,0.96479,0.76987,0.68487,1.37243,1.27899,0.0004952,0.0004952,0.0004952
40,494.493,0.49692,0.71404,0.98313,0.90813,1,0.9875,0.84766,0.54973,1.21863,1.17531,0.0004556,0.0004556,0.0004556
41,506.213,0.44079,0.86177,0.97918,0.90813,1,0.9875,0.84766,0.54973,1.21863,1.17531,0.000416,0.000416,0.000416
42,521.603,0.46436,0.96445,0.97648,0.99865,1,0.995,0.85718,0.50691,1.17061,1.09732,0.0003764,0.0003764,0.0003764
43,534.359,0.5132,0.8765,0.96956,1,0.99449,0.995,0.86493,0.48957,1.24997,1.08045,0.0003368,0.0003368,0.0003368
44,545.915,0.41567,0.77287,0.94544,1,0.99334,0.995,0.84604,0.50287,1.35889,1.08675,0.0002972,0.0002972,0.0002972
45,557.537,0.41096,0.80757,0.89045,1,0.99334,0.995,0.84604,0.50287,1.35889,1.08675,0.0002576,0.0002576,0.0002576
46,570.654,0.39984,0.79777,0.8929,1,0.9943,0.995,0.86417,0.49,1.3699,1.07898,0.000218,0.000218,0.000218
47,582.587,0.3836,0.88312,0.89004,1,0.99364,0.995,0.85863,0.44644,1.36916,1.03104,0.0001784,0.0001784,0.0001784
48,594.223,0.36971,0.81169,0.89717,1,0.99486,0.995,0.87118,0.41408,1.36405,0.98891,0.0001388,0.0001388,0.0001388
49,605.667,0.40884,0.79891,0.90701,1,0.99486,0.995,0.87118,0.41408,1.36405,0.98891,9.92e-05,9.92e-05,9.92e-05
50,616.924,0.36573,0.73549,0.86677,1,0.99627,0.995,0.90179,0.39323,1.32324,0.96647,5.96e-05,5.96e-05,5.96e-05
