epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2212.07,0.75707,0.86444,1.14572,0.86947,0.80685,0.893,0.74326,0.66231,0.70828,1.02483,0.0011882,0.0011882,0.0011882
43,2863.71,0.68787,0.78824,1.12826,0.86117,0.79137,0.88123,0.7332,0.66534,0.72222,1.0278,0.0011684,0.0011684,0.0011684
44,750.692,0.70252,0.94412,1.13253,0.86241,0.78093,0.86381,0.70934,0.66773,0.80591,1.03482,0.0011486,0.0011486,0.0011486
45,1572.69,0.65265,0.74956,1.0974,0.86135,0.82458,0.88692,0.73426,0.6894,0.72295,1.05706,0.0011288,0.0011288,0.0011288
46,2371.79,0.66885,0.72145,1.08935,0.87541,0.78479,0.8763,0.73052,0.68613,0.76505,1.04269,0.001109,0.001109,0.001109
47,3158.04,0.60604,0.66765,1.06889,0.86123,0.76777,0.8533,0.70063,0.69434,0.80711,1.05668,0.0010892,0.0010892,0.0010892
48,3993.76,0.65532,0.76434,1.10404,0.86745,0.85567,0.91338,0.76072,0.66645,0.64931,1.02428,0.0010694,0.0010694,0.0010694
49,4534.25,0.66717,0.789,1.11694,0.92892,0.82525,0.91958,0.77007,0.6351,0.63008,1.00166,0.0010496,0.0010496,0.0010496
50,4805.9,0.63538,0.76565,1.10788,0.94269,0.82667,0.92186,0.78454,0.61952,0.63229,0.99006,0.0010298,0.0010298,0.0010298
51,5085.52,0.6529,0.74878,1.10331,0.89615,0.83401,0.91571,0.77661,0.61793,0.62498,0.98697,0.00101,0.00101,0.00101
52,5346.44,0.65527,0.74072,1.11073,0.84402,0.76031,0.86584,0.71143,0.66322,0.75502,1.03349,0.0009902,0.0009902,0.0009902
53,5599.11,0.62226,0.70692,1.08698,0.91057,0.80155,0.90032,0.74579,0.65005,0.66685,1.00584,0.0009704,0.0009704,0.0009704
54,5866.99,0.63379,0.70441,1.08267,0.86034,0.85696,0.91318,0.76345,0.62526,0.63084,1.00533,0.0009506,0.0009506,0.0009506
55,6144.95,0.66202,0.7096,1.11698,0.9143,0.8249,0.91919,0.77106,0.59907,0.59849,0.9768,0.0009308,0.0009308,0.0009308
56,6417.95,0.62887,0.70728,1.08343,0.92891,0.85309,0.92966,0.79025,0.58129,0.58402,0.95007,0.000911,0.000911,0.000911
57,6690.48,0.63819,0.70896,1.10841,0.92783,0.86153,0.92835,0.79808,0.56486,0.5362,0.94627,0.0008912,0.0008912,0.0008912
58,6968.1,0.62979,0.69262,1.08177,0.91104,0.79897,0.89883,0.76764,0.58397,0.62778,0.95656,0.0008714,0.0008714,0.0008714
59,7240.65,0.62348,0.68289,1.07867,0.93469,0.86469,0.93314,0.80339,0.56234,0.52225,0.94364,0.0008516,0.0008516,0.0008516
60,7500.3,0.59912,0.66005,1.08381,0.94476,0.85962,0.94508,0.81131,0.54839,0.5086,0.92883,0.0008318,0.0008318,0.0008318
61,7790.33,0.59473,0.63984,1.05128,0.92687,0.87887,0.94053,0.80541,0.55882,0.58984,0.93903,0.000812,0.000812,0.000812
62,8074.95,0.59804,0.64314,1.05651,0.93244,0.87155,0.93747,0.81493,0.53582,0.52684,0.92045,0.0007922,0.0007922,0.0007922
63,8375.73,0.59462,0.63296,1.07069,0.93576,0.84536,0.9322,0.80867,0.53252,0.53551,0.9223,0.0007724,0.0007724,0.0007724
64,8648.55,0.58015,0.60382,1.04762,0.94372,0.88593,0.94965,0.81857,0.53381,0.52139,0.9288,0.0007526,0.0007526,0.0007526
65,8902.07,0.57245,0.58861,1.03707,0.96189,0.87816,0.95729,0.83233,0.54254,0.45996,0.9188,0.0007328,0.0007328,0.0007328
66,9152.12,0.57182,0.63098,1.06384,0.93131,0.90206,0.9508,0.82952,0.52718,0.5433,0.91569,0.000713,0.000713,0.000713
67,9395.99,0.59716,0.61832,1.05547,0.95506,0.90383,0.95815,0.84428,0.51696,0.45066,0.91437,0.0006932,0.0006932,0.0006932
68,9639,0.58167,0.58556,1.05283,0.95232,0.90082,0.95782,0.83791,0.52164,0.45823,0.91469,0.0006734,0.0006734,0.0006734
69,9875.86,0.56854,0.57167,1.03806,0.95367,0.92139,0.96278,0.85041,0.49792,0.42921,0.88985,0.0006536,0.0006536,0.0006536
70,10139.9,0.55739,0.57103,1.02888,0.93903,0.8932,0.95632,0.83936,0.50749,0.46431,0.8992,0.0006338,0.0006338,0.0006338
71,19012,0.53971,0.55806,1.03602,0.94878,0.90703,0.95886,0.8526,0.49217,0.43761,0.89035,0.000614,0.000614,0.000614
72,19516,0.53679,0.55063,1.02163,0.9541,0.91076,0.95867,0.85046,0.49472,0.47516,0.8873,0.0005942,0.0005942,0.0005942
73,20026.9,0.55545,0.54536,1.03813,0.96841,0.90875,0.9585,0.85589,0.47847,0.41393,0.88213,0.0005744,0.0005744,0.0005744
74,20550.4,0.53201,0.52926,1.00479,0.96502,0.92526,0.96556,0.86381,0.47512,0.39844,0.87379,0.0005546,0.0005546,0.0005546
75,21139.4,0.54075,0.54867,1.01664,0.95117,0.92875,0.96656,0.86712,0.47149,0.40669,0.86393,0.0005348,0.0005348,0.0005348
76,21674.1,0.51853,0.5126,1.01641,0.94386,0.93159,0.96703,0.86985,0.47056,0.39702,0.86674,0.000515,0.000515,0.000515
77,22217.8,0.53325,0.53207,1.02656,0.9502,0.93943,0.96769,0.86663,0.47665,0.38893,0.8755,0.0004952,0.0004952,0.0004952
